cbsa	metro_name	yr	qtr	index_nsa	index_sa
41740	"San Diego-Chula Vista-Carlsbad, CA"	2003	4	223.11	224.31
41740	"San Diego-Chula Vista-Carlsbad, CA"	2004	1	236.87	238.97
41740	"San Diego-Chula Vista-Carlsbad, CA"	2004	2	254.65	253.68
41740	"San Diego-Chula Vista-Carlsbad, CA"	2004	3	272.85	269.24
41740	"San Diego-Chula Vista-Carlsbad, CA"	2004	4	273.89	275.49
41740	"San Diego-Chula Vista-Carlsbad, CA"	2005	1	277.48	280.01
41740	"San Diego-Chula Vista-Carlsbad, CA"	2005	2	290.32	289.07
41740	"San Diego-Chula Vista-Carlsbad, CA"	2005	3	303.23	299.36
41740	"San Diego-Chula Vista-Carlsbad, CA"	2005	4	293.32	294.93
41740	"San Diego-Chula Vista-Carlsbad, CA"	2006	1	294.24	296.98
41740	"San Diego-Chula Vista-Carlsbad, CA"	2006	2	290.47	289.07
41740	"San Diego-Chula Vista-Carlsbad, CA"	2006	3	282.77	279.41
41740	"San Diego-Chula Vista-Carlsbad, CA"	2006	4	275.92	277.34
41740	"San Diego-Chula Vista-Carlsbad, CA"	2007	1	272.12	274.47
41740	"San Diego-Chula Vista-Carlsbad, CA"	2007	2	273.98	272.75
41740	"San Diego-Chula Vista-Carlsbad, CA"	2007	3	266.53	263.64
41740	"San Diego-Chula Vista-Carlsbad, CA"	2007	4	246.75	247.67
41740	"San Diego-Chula Vista-Carlsbad, CA"	2008	1	232.64	234.7
41740	"San Diego-Chula Vista-Carlsbad, CA"	2008	2	217.78	216.93
41740	"San Diego-Chula Vista-Carlsbad, CA"	2008	3	205.35	203.1
41740	"San Diego-Chula Vista-Carlsbad, CA"	2008	4	195.18	195.82
41740	"San Diego-Chula Vista-Carlsbad, CA"	2009	1	187.52	189.18
41740	"San Diego-Chula Vista-Carlsbad, CA"	2009	2	190.76	190.19
41740	"San Diego-Chula Vista-Carlsbad, CA"	2009	3	195.25	192.99
41740	"San Diego-Chula Vista-Carlsbad, CA"	2009	4	197.45	197.94
41740	"San Diego-Chula Vista-Carlsbad, CA"	2010	1	200.68	202.73
41740	"San Diego-Chula Vista-Carlsbad, CA"	2010	2	201.28	200.7
41740	"San Diego-Chula Vista-Carlsbad, CA"	2010	3	202.74	200.1
41740	"San Diego-Chula Vista-Carlsbad, CA"	2010	4	196.95	197.65
41740	"San Diego-Chula Vista-Carlsbad, CA"	2011	1	188.79	190.74
41740	"San Diego-Chula Vista-Carlsbad, CA"	2011	2	189.2	188.57
41740	"San Diego-Chula Vista-Carlsbad, CA"	2011	3	192.39	189.79
41740	"San Diego-Chula Vista-Carlsbad, CA"	2011	4	187.1	187.97
41740	"San Diego-Chula Vista-Carlsbad, CA"	2012	1	189.38	191.36
41740	"San Diego-Chula Vista-Carlsbad, CA"	2012	2	197.43	196.5
41740	"San Diego-Chula Vista-Carlsbad, CA"	2012	3	203.86	201.11
41740	"San Diego-Chula Vista-Carlsbad, CA"	2012	4	207.5	208.98
41740	"San Diego-Chula Vista-Carlsbad, CA"	2013	1	213.97	215.85
41740	"San Diego-Chula Vista-Carlsbad, CA"	2013	2	227.81	226.35
41740	"San Diego-Chula Vista-Carlsbad, CA"	2013	3	239.17	236.35
41740	"San Diego-Chula Vista-Carlsbad, CA"	2013	4	238.49	240.55
41740	"San Diego-Chula Vista-Carlsbad, CA"	2014	1	245.01	246.75
41740	"San Diego-Chula Vista-Carlsbad, CA"	2014	2	249.44	247.44
41740	"San Diego-Chula Vista-Carlsbad, CA"	2014	3	251.88	249.42
41740	"San Diego-Chula Vista-Carlsbad, CA"	2014	4	250.26	252.78
41740	"San Diego-Chula Vista-Carlsbad, CA"	2015	1	254.22	255.38
41740	"San Diego-Chula Vista-Carlsbad, CA"	2015	2	264.29	262
41740	"San Diego-Chula Vista-Carlsbad, CA"	2015	3	265.11	263.08
41740	"San Diego-Chula Vista-Carlsbad, CA"	2015	4	266.72	269.45
41740	"San Diego-Chula Vista-Carlsbad, CA"	2016	1	278.45	279.32
41740	"San Diego-Chula Vista-Carlsbad, CA"	2016	2	282.49	280.05
41740	"San Diego-Chula Vista-Carlsbad, CA"	2016	3	284.5	282.57
41740	"San Diego-Chula Vista-Carlsbad, CA"	2016	4	286.13	289.07
41740	"San Diego-Chula Vista-Carlsbad, CA"	2017	1	296	296.7
41740	"San Diego-Chula Vista-Carlsbad, CA"	2017	2	306.84	304.29
41740	"San Diego-Chula Vista-Carlsbad, CA"	2017	3	312.72	310.69
41740	"San Diego-Chula Vista-Carlsbad, CA"	2017	4	312.57	315.59
41740	"San Diego-Chula Vista-Carlsbad, CA"	2018	1	318.84	319.7
41740	"San Diego-Chula Vista-Carlsbad, CA"	2018	2	324	321.47
41740	"San Diego-Chula Vista-Carlsbad, CA"	2018	3	326.21	323.89
41740	"San Diego-Chula Vista-Carlsbad, CA"	2018	4	326.32	329.37
41740	"San Diego-Chula Vista-Carlsbad, CA"	2019	1	324.36	325.37
41740	"San Diego-Chula Vista-Carlsbad, CA"	2019	2	333.88	331.45
41740	"San Diego-Chula Vista-Carlsbad, CA"	2019	3	340.25	337.61
41740	"San Diego-Chula Vista-Carlsbad, CA"	2019	4	337.6	340.62
41740	"San Diego-Chula Vista-Carlsbad, CA"	2020	1	343.26	344.56
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1991	1	100	100
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1991	2	99.54	98.89
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1991	3	100.21	98.83
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1991	4	99.25	98.29
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1992	1	96.85	96.93
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1992	2	96.73	96.02
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1992	3	97.69	96.37
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1992	4	95.46	94.53
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1993	1	93.99	94.19
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1993	2	94.17	93.32
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1993	3	92.24	91.05
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1993	4	92.96	92.05
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1994	1	91.91	92.22
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1994	2	91.11	90.11
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1994	3	91.29	90.16
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1994	4	90.45	89.6
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1995	1	87.99	88.39
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1995	2	92.14	90.98
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1995	3	91.24	90.06
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1995	4	90.45	89.7
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1996	1	89.24	89.77
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1996	2	91.29	89.95
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1996	3	92.35	91.09
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1996	4	95.77	95.22
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1997	1	96.97	97.48
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1997	2	99.58	98.01
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1997	3	104.48	103.01
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1997	4	103.77	103.49
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1998	1	104.97	105.25
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1998	2	114.34	112.54
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1998	3	119.06	117.33
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1998	4	119.9	120.01
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1999	1	125.18	124.96
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1999	2	135.78	133.82
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1999	3	140.06	138.05
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	1999	4	143.24	143.73
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2000	1	152.11	151.18
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2000	2	156.54	154.54
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2000	3	164.94	162.74
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2000	4	174.52	175.3
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2001	1	183.31	181.42
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2001	2	185.1	183.17
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2001	3	187.84	185.73
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2001	4	179.99	180.63
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2002	1	190.82	187.92
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2002	2	202.03	201.02
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2002	3	198.72	196.54
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2002	4	204.19	204.41
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2003	1	209.05	205.47
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2003	2	206.43	206.38
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2003	3	209.83	207.29
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2003	4	213.53	213.29
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2004	1	219.41	215.65
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2004	2	228.15	228.8
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2004	3	239.02	235.94
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2004	4	248.58	247.15
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2005	1	270.8	267.61
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2005	2	251.82	252.2
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2005	3	268.33	264.86
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2005	4	272.21	269.74
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2006	1	264.57	262.7
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2006	2	265.16	265.23
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2006	3	282.77	278.86
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2006	4	249	246.06
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2007	1	266.79	266.54
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2007	2	276.22	275.34
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2007	3	270.96	267
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2007	4	273.1	269.94
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2008	1	245.94	246.44
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2008	2	248.66	247.2
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2008	3	237.88	234.44
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2008	4	233.05	230.24
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2009	1	226.02	227.18
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2009	2	223.57	221.59
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2009	3	232.36	228.92
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2009	4	229.48	227.29
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2010	1	236.26	237.34
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2010	2	233.45	231.04
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2010	3	229.06	225.42
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2010	4	224.83	223.63
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2011	1	216.15	216.75
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2011	2	215.73	213.01
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2011	3	218.06	214.45
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2011	4	219.43	219.61
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2012	1	218.15	218.12
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2012	2	227.71	223.85
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2012	3	240.83	237.56
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2012	4	242.01	243.16
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2013	1	253.4	252.67
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2013	2	281.68	275.62
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2013	3	282.85	280.3
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2013	4	281.85	283.7
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2014	1	298.81	297.5
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2014	2	305.46	297.54
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2014	3	308.81	307.44
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2014	4	313.42	315.74
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2015	1	341.86	340.14
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2015	2	358.06	347.33
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2015	3	351.15	350.87
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2015	4	371.77	374.72
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2016	1	383.97	382.63
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2016	2	392.1	378.08
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2016	3	380.53	381.65
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2016	4	388.54	391.87
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2017	1	379.54	379.07
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2017	2	401.72	385.14
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2017	3	424.95	426.97
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2017	4	412.5	416.96
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2018	1	422.25	422.77
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2018	2	472.84	450.65
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2018	3	448.98	451.47
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2018	4	445.34	451.84
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2019	1	467.43	468.37
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2019	2	499.75	474.24
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2019	3	457.95	460.51
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2019	4	458.9	467.62
41884	"San Francisco-San Mateo-Redwood City, CA  (MSAD)"	2020	1	479.21	479.71
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1991	1	100	100
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1991	2	99.06	98.94
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1991	3	98.89	98.37
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1991	4	97.82	97.78
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1992	1	97.84	97.85
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1992	2	97.53	97.38
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1992	3	97.31	96.81
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1992	4	96.05	96
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1993	1	94.69	94.71
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1993	2	94.15	93.97
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1993	3	93.51	93.05
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1993	4	92.88	92.84
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1994	1	92.35	92.43
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1994	2	92.41	92.12
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1994	3	93.65	93.22
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1994	4	91.83	91.83
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1995	1	94.09	94.23
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1995	2	94.01	93.61
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1995	3	93.76	93.28
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1995	4	94.93	95.04
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1996	1	95.59	95.82
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1996	2	97.06	96.49
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1996	3	99.12	98.56
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1996	4	100.87	101.17
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1997	1	103.97	104.24
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1997	2	108.69	107.92
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1997	3	111.78	111.08
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1997	4	114.27	114.8
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1998	1	119.09	119.35
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1998	2	125.49	124.49
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1998	3	129.43	128.62
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1998	4	130.19	130.99
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1999	1	133.56	133.7
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1999	2	140.91	139.73
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1999	3	146.91	146.07
41940	"San Jose-Sunnyvale-Santa Clara, CA"	1999	4	149.35	150.41
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2000	1	163.34	163.29
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2000	2	174.58	173.03
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2000	3	185.68	184.84
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2000	4	194.65	196.17
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2001	1	202.27	201.95
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2001	2	196.34	194.46
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2001	3	193.76	193.19
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2001	4	191.34	192.9
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2002	1	196.69	196.19
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2002	2	205.05	202.87
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2002	3	208.37	208.02
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2002	4	208.13	209.99
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2003	1	211.25	210.69
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2003	2	212.45	209.82
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2003	3	211.56	211.23
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2003	4	214.62	216.83
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2004	1	223.22	222.81
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2004	2	235.31	232.01
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2004	3	240.12	239.61
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2004	4	243.89	246.41
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2005	1	264.27	264.51
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2005	2	264.37	260.48
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2005	3	266.75	265.62
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2005	4	271	273.38
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2006	1	284.45	285.99
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2006	2	293.99	289.78
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2006	3	286.88	284.86
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2006	4	272.85	274.23
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2007	1	278.14	281.51
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2007	2	286.96	282.97
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2007	3	279.63	276.65
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2007	4	275.77	276.33
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2008	1	246.81	251.28
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2008	2	237.18	233.91
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2008	3	226.77	223.87
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2008	4	209.16	208.93
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2009	1	192.54	196.99
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2009	2	200.89	198.01
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2009	3	208.66	205.71
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2009	4	215.73	215.38
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2010	1	206.32	211.52
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2010	2	215.89	212.42
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2010	3	211.23	208.35
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2010	4	204.83	204.79
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2011	1	207.98	213.03
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2011	2	209.12	205.33
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2011	3	208.07	205.39
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2011	4	207.39	208.25
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2012	1	206.93	211.12
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2012	2	221.91	217.47
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2012	3	228.53	226.05
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2012	4	235.65	237.52
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2013	1	243.9	247.81
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2013	2	266.87	261.23
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2013	3	269.55	266.92
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2013	4	270.4	273.7
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2014	1	278.13	281.33
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2014	2	283.16	276.98
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2014	3	298.96	296.51
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2014	4	295.8	300.29
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2015	1	307.13	309.41
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2015	2	321.64	314.66
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2015	3	324.53	322.14
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2015	4	328.79	334.73
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2016	1	328.78	329.97
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2016	2	354.88	347.19
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2016	3	350.77	348.74
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2016	4	339.53	346.14
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2017	1	358.09	358.41
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2017	2	370.42	362.4
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2017	3	372.81	371.11
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2017	4	378.88	386.66
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2018	1	397.37	396.96
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2018	2	410.22	401.19
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2018	3	412.55	411.33
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2018	4	403.85	412.19
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2019	1	407.79	406.81
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2019	2	421.22	412.1
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2019	3	414.11	413.13
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2019	4	414.45	422.95
41940	"San Jose-Sunnyvale-Santa Clara, CA"	2020	1	443.83	442.54
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1991	1	100	100
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1991	2	101.83	100.85
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1991	3	101.62	100.79
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1991	4	102.73	102.36
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1992	1	101.83	101.81
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1992	2	102.56	101.54
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1992	3	103.58	102.73
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1992	4	104.38	104.06
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1993	1	103.13	103.07
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1993	2	104.32	103.24
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1993	3	105.35	104.5
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1993	4	105.66	105.46
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1994	1	106.93	106.79
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1994	2	109.76	108.56
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1994	3	109.48	108.59
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1994	4	109.19	109.14
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1995	1	109.89	109.68
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1995	2	110.47	109.16
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1995	3	110.79	109.9
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1995	4	110.66	110.73
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1996	1	112.19	111.94
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1996	2	114.6	113.16
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1996	3	114.86	113.95
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1996	4	115.23	115.41
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1997	1	118.44	118.15
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1997	2	122.19	120.6
42644	"Seattle-Bellevue-Kent, WA  (MSAD)"	1997	3	124.61	123.63
